Date,Open,High,Low,Close,Adj Close,Volume
21-09-2020,2465,2504.899902,2452.149902,2465.300049,2324.32666,4598809
22-09-2020,2485,2555,2458,2522.949951,2378.680176,7499613
23-09-2020,2510,2519.850098,2409,2467.449951,2326.354004,7502280
24-09-2020,2450,2450,2302.600098,2332.25,2198.885498,8424708
25-09-2020,2368,2440,2352.100098,2422.300049,2283.785889,8228267
28-09-2020,2440,2444,2366,2426.300049,2287.557617,4347166
29-09-2020,2434.850098,2511.050049,2426.300049,2488.399902,2346.105957,6995811
30-09-2020,2489,2505,2460,2492.300049,2349.782471,3917166
01-10-2020,2510,2540,2492.300049,2523.449951,2379.151855,2610337
05-10-2020,2620,2728.100098,2603.050049,2705.800049,2551.074463,17412105
06-10-2020,2736,2736,2650.100098,2714.300049,2559.088379,9846367
07-10-2020,2742,2770,2703,2735.949951,2579.500732,9656101
08-10-2020,2800,2885,2800,2825.699951,2664.11792,19839329
09-10-2020,2810,2829.850098,2780,2812.949951,2652.097412,7739245
12-10-2020,2815.5,2854,2800.75,2830,2668.172119,4623203
13-10-2020,2845,2854.899902,2812.199951,2826.550049,2664.919678,4209878
14-10-2020,2842,2842,2787.550049,2809.600098,2660.232666,4395936
15-10-2020,2811,2827.75,2727,2740.600098,2594.901367,6629355
16-10-2020,2750.100098,2771.649902,2731.300049,2763.300049,2616.394531,5273773
19-10-2020,2774,2774,2706.600098,2711.550049,2567.395264,3331194
20-10-2020,2725,2759.899902,2717.949951,2739,2593.38623,3406273
21-10-2020,2739,2749,2663.050049,2675.399902,2533.166992,4570143
22-10-2020,2661,2686.649902,2638.100098,2671.149902,2529.143311,5262294
23-10-2020,2687.800049,2702,2670.100098,2686.800049,2543.961426,3499091
26-10-2020,2689.949951,2709.949951,2670.5,2688.199951,2545.286621,2672752
27-10-2020,2699.75,2718.149902,2624.100098,2630.149902,2490.322998,3537502
28-10-2020,2650,2655.949951,2606,2622.199951,2482.795898,3569445
29-10-2020,2608,2655,2600.25,2632.649902,2492.690186,3105968
30-10-2020,2636.100098,2674.350098,2621.600098,2664.850098,2523.178467,3427003
02-11-2020,2660,2664.850098,2600.050049,2604.600098,2466.131104,2571196
03-11-2020,2604,2665,2601.050049,2633.600098,2493.589355,2879269
04-11-2020,2610,2721.850098,2610,2653.149902,2512.100342,4893928
05-11-2020,2685,2710,2667,2685.699951,2542.919434,2816502
06-11-2020,2699,2713.25,2681.300049,2707.449951,2563.513672,3884421
09-11-2020,2731.100098,2744,2695.100098,2726.600098,2581.645752,3646592
10-11-2020,2697.199951,2713.149902,2638.350098,2649.600098,2508.739014,4760020
11-11-2020,2667.949951,2692.800049,2643.399902,2687.800049,2544.908447,3242441
12-11-2020,2686,2713,2661.75,2671.050049,2529.048584,2437505
13-11-2020,2655.75,2664.899902,2636,2656.850098,2515.603516,2548093
14-11-2020,2677.949951,2689,2660.050049,2670.350098,2528.38623,298819
17-11-2020,2695,2695,2650.050049,2666.050049,2524.314453,2827273
18-11-2020,2661,2664.199951,2607.050049,2626.649902,2487.008789,2893762
19-11-2020,2637,2676.149902,2630.850098,2636.899902,2496.713867,4167501
20-11-2020,2655,2676,2627.550049,2660.25,2518.822754,2711471
23-11-2020,2690,2730,2665,2724.25,2579.42041,3706418
24-11-2020,2734.399902,2743,2705,2722.050049,2577.337402,3120516
25-11-2020,2729,2732.949951,2688.199951,2701.300049,2557.690674,3302249
26-11-2020,2686,2730.949951,2680,2720.600098,2575.9646,2341099
27-11-2020,2705,2717.699951,2669.050049,2679.649902,2537.191406,6086808
01-12-2020,2679,2735.899902,2624.449951,2726.800049,2581.834961,3605017
02-12-2020,2719,2754.699951,2702.449951,2749.550049,2603.375244,2509032
03-12-2020,2773.899902,2773.899902,2700.800049,2709.449951,2565.406982,2852548
04-12-2020,2710.800049,2738.850098,2699,2727.550049,2582.544922,2686527
07-12-2020,2715,2744,2706.149902,2737.699951,2592.155029,1996400
08-12-2020,2740,2805.550049,2732.449951,2797.300049,2648.58667,4277818
09-12-2020,2815,2840,2793.149902,2810.800049,2661.368896,3659996
10-12-2020,2818,2827.300049,2780.25,2784.300049,2636.277588,2127801
11-12-2020,2792.699951,2807.699951,2764.550049,2783.600098,2635.61499,1795408
14-12-2020,2802,2804,2756.25,2797.699951,2648.965332,2483658
15-12-2020,2786,2794.699951,2755,2761.550049,2614.737061,2365509
16-12-2020,2779,2819.800049,2760.449951,2814.199951,2664.588135,2565149
17-12-2020,2811,2853.699951,2805,2838.199951,2687.3125,2863460
18-12-2020,2868,2898,2846.199951,2861,2708.900391,6076692
21-12-2020,2861,2886.5,2785,2820.149902,2670.221924,2705195
22-12-2020,2834,2883.649902,2818.649902,2872.5,2719.788574,2881737
23-12-2020,2876.050049,2919,2865.449951,2908.75,2754.112061,2790988
24-12-2020,2909,2921.350098,2883.199951,2909.350098,2754.679688,1807144
28-12-2020,2910,2949.699951,2902,2929.399902,2773.664063,2108994
29-12-2020,2920,2952,2920,2930.5,2774.705566,1994151
30-12-2020,2934.399902,2947.699951,2902,2909.300049,2754.632568,2637968
31-12-2020,2900,2905,2845,2862.75,2710.557129,4040956
01-01-2021,2880,2940,2879,2928.25,2772.575195,2681440
04-01-2021,2950,3050.75,2940.949951,3039.449951,2877.863281,5113293
05-01-2021,3039.600098,3114.25,3039.600098,3093,2928.566895,5801309
06-01-2021,3100,3113.5,3037.199951,3051.5,2889.272705,3726716
07-01-2021,3075,3080.850098,3000.25,3032.800049,2871.56665,3717827
08-01-2021,3090,3128,3060,3120.899902,2954.98291,5879039
11-01-2021,3230,3230,3146.550049,3176.449951,3007.579834,9508039
12-01-2021,3176.449951,3210,3150,3174.850098,3006.064941,3611458
13-01-2021,3175,3177,3126.25,3158.949951,2991.010498,3572801
14-01-2021,3155,3266.5,3120.399902,3250.699951,3083.739746,6931542
15-01-2021,3235,3274,3210,3233.350098,3067.280518,4131692
18-01-2021,3250,3256.75,3187.399902,3221.75,3056.276611,4160906
19-01-2021,3233,3279,3232,3260.699951,3093.226074,2975735
20-01-2021,3270,3327.949951,3267.100098,3308.800049,3138.855713,3453446
21-01-2021,3305,3309.149902,3262.100098,3273.850098,3105.700928,2778546
22-01-2021,3241.899902,3325,3241.899902,3303.100098,3133.448486,3052459
25-01-2021,3308.949951,3339.800049,3278.649902,3291.300049,3122.25415,2272887
27-01-2021,3300,3306.449951,3227,3261.050049,3093.55835,2786662
28-01-2021,3230,3275,3183.800049,3196.550049,3032.370605,3083938
29-01-2021,3210.050049,3216.850098,3100,3111.350098,2951.547119,5445659
01-02-2021,3100,3165,3044.100098,3139.350098,2978.108643,3985846
02-02-2021,3174,3224,3150,3203.449951,3038.91626,2881837
03-02-2021,3213,3236,3162.649902,3200.050049,3035.690918,2505866
04-02-2021,3216.050049,3237.850098,3176,3188.449951,3024.687012,2057261
05-02-2021,3198.949951,3205.850098,3129,3157.949951,2995.753662,2366135
08-02-2021,3189.5,3226,3155.149902,3214.100098,3049.019531,2526592
09-02-2021,3195,3245.800049,3164,3176.899902,3013.730225,2658751
10-02-2021,3185,3219.399902,3157.300049,3213.300049,3048.260986,2127983
11-02-2021,3215,3219.300049,3185.050049,3206,3041.335205,1165882
12-02-2021,3184.199951,3245.5,3182,3190.800049,3026.916504,2777404
15-02-2021,3209,3209,3131.550049,3139.850098,2978.583252,2630853
16-02-2021,3150,3167.649902,3100,3108.800049,2949.128174,3435770
17-02-2021,3105.100098,3132.850098,3045.550049,3073.100098,2915.261475,3678426
18-02-2021,3065,3097.899902,3031,3057.350098,2900.320801,4189909
19-02-2021,3058,3087.149902,3016.149902,3071.850098,2914.075684,3725028
22-02-2021,3096,3096,2943.149902,2958.449951,2806.5,5366696
23-02-2021,2970,3028,2968,2980.199951,2827.133057,3832829
24-02-2021,2972,3003.350098,2921.149902,2948.100098,2796.681885,3774549
25-02-2021,2974,3029.899902,2968.449951,2995.300049,2841.457275,4224073
26-02-2021,2960,2972.350098,2880,2894.300049,2745.645264,5553153
01-03-2021,2926,2965,2901.800049,2924.199951,2774.009033,3265871
02-03-2021,2960,3025,2948,3006.350098,2851.939941,3306469
03-03-2021,3035,3064,2996.899902,3059.100098,2901.980469,3509857
04-03-2021,3023,3081.449951,3016.050049,3049.699951,2893.062988,3916760
05-03-2021,3016.100098,3063.199951,2996.600098,3008.050049,2853.552246,3203686
08-03-2021,3016,3033,2996,3006.949951,2852.509033,2003125
09-03-2021,3006.949951,3066.899902,2992.100098,3050.949951,2894.248779,1942397
10-03-2021,3075,3093.199951,3060,3070.949951,2913.221924,3053778
12-03-2021,3075,3117,3041.350098,3057.949951,2900.889404,2938317
15-03-2021,3041,3099,3041,3066.149902,2908.668701,3097083
16-03-2021,3060,3141,3060,3110.050049,2950.313721,4894756
17-03-2021,3105,3155,3085.300049,3112.949951,2953.064453,3838390
18-03-2021,3125.949951,3146.449951,2987.050049,3036.5,2880.541016,3656306
19-03-2021,3030,3099,3005,3050.199951,2893.537842,5776626
22-03-2021,3048.699951,3139.449951,3018.649902,3129.649902,2968.906738,2821646
23-03-2021,3140,3169,3122.850098,3142.600098,2981.191895,3305973
24-03-2021,3111.199951,3152.300049,3111.149902,3121.100098,2960.796387,2207104
25-03-2021,3112.199951,3130.850098,3050,3064.850098,2907.435303,3179786
26-03-2021,3090.649902,3118,3043.050049,3066.800049,2909.2854,3697370
30-03-2021,3083,3188.449951,3060.899902,3158.550049,2996.32251,4694008
31-03-2021,3155,3205,3132,3177.850098,3014.631836,3530069
01-04-2021,3191.100098,3215,3145,3165,3002.441406,4285076
05-04-2021,3171,3263,3151,3238.899902,3072.545654,5317862
06-04-2021,3275,3275,3230,3264.699951,3097.020996,2291562
07-04-2021,3259,3277.550049,3234.800049,3271.399902,3103.376953,2491268
08-04-2021,3270,3335,3266.050049,3317.350098,3146.966064,2578118
09-04-2021,3354,3354.350098,3308,3322.25,3151.61499,2911129
12-04-2021,3322.25,3338.100098,3213.199951,3246.550049,3079.803223,3791828
13-04-2021,3214,3214,3073.050049,3104.050049,2944.621582,8654596
15-04-2021,3160.300049,3237.25,3087.449951,3218.949951,3053.620117,6062760
16-04-2021,3229,3247,3182.600098,3195.149902,3031.04248,3224657
19-04-2021,3169,3189,3135.100098,3161.800049,2999.405762,2679106
20-04-2021,3225,3225.350098,3126.350098,3144.550049,2983.041748,3141893
22-04-2021,3148,3148,3105.25,3118.800049,2958.614258,1988980
23-04-2021,3105,3119,3091.050049,3109.5,2949.791992,1615309
26-04-2021,3102.050049,3153,3088.050049,3100.800049,2941.538818,2490260
27-04-2021,3106,3136.100098,3103,3132,2971.135986,1471417
28-04-2021,3149.949951,3151,3112,3124.100098,2963.641846,1639037
29-04-2021,3145.600098,3157.350098,3105.5,3115.25,2955.246338,1621395
30-04-2021,3099,3132.050049,3020,3035.649902,2879.734863,3072305
03-05-2021,3024.899902,3055,3004,3037,2881.015625,1545831
04-05-2021,3062.800049,3090,3035,3049.75,2893.110596,1990777
05-05-2021,3070,3099.399902,3052.399902,3095.699951,2936.700684,1939289
06-05-2021,3105.5,3134,3074,3111.449951,2951.641846,1791671
07-05-2021,3133,3159.850098,3111.800049,3132.899902,2971.98999,1912540
10-05-2021,3145.949951,3164.199951,3125,3145.5,2983.943115,2137153
11-05-2021,3125,3128.100098,3091.149902,3122.600098,2962.218994,2415625
12-05-2021,3120,3120,3070.600098,3087.600098,2929.01709,1978558
14-05-2021,3098.5,3098.5,3040,3051.5,2894.770752,2043935
17-05-2021,3055,3075.199951,3036,3069.75,2912.08374,2890462
18-05-2021,3100,3124,3078,3088.800049,2930.155273,2098538
19-05-2021,3084,3118,3067.100098,3082,2923.703857,1986041
20-05-2021,3067.100098,3088.800049,3052.100098,3060,2902.834473,2329027
21-05-2021,3061,3088.199951,3055.100098,3080.5,2922.28125,1685566
24-05-2021,3081.5,3105,3072,3081.5,2923.230225,1652260
25-05-2021,3092,3128.25,3082.100098,3114,2968.510742,1841613
26-05-2021,3120,3165,3103.800049,3158.5,3010.931641,1923753
27-05-2021,3161.949951,3217.75,3161.800049,3180,3031.426758,5959785
28-05-2021,3189.5,3198,3135.649902,3143.600098,2996.728027,1763701
31-05-2021,3150,3170.350098,3128.600098,3159.149902,3011.550781,1652799
01-06-2021,3168.600098,3169.949951,3132,3153,3005.688477,1377441
02-06-2021,3150.850098,3159.449951,3115,3129.449951,2983.23877,2240078
03-06-2021,3154.550049,3154.550049,3122.649902,3141.25,2994.487549,1281706
04-06-2021,3128,3156.850098,3125,3143.75,2996.87085,1836060
07-06-2021,3145,3190.449951,3133.600098,3183.199951,3034.477539,2559821
08-06-2021,3198,3231,3187.199951,3200.149902,3050.635498,2574057
09-06-2021,3202,3220,3186.199951,3200.25,3050.730713,1710925
10-06-2021,3210,3224,3193,3216.800049,3066.507568,1874324
11-06-2021,3211.550049,3309,3211,3273.800049,3120.844727,3452954
14-06-2021,3279,3308.699951,3270.350098,3276.350098,3123.275879,1847360
15-06-2021,3298,3298,3251.550049,3262.75,3110.311035,1304985
16-06-2021,3262.100098,3294.699951,3253,3274.350098,3121.368896,1635552
17-06-2021,3265.5,3336.050049,3260,3317.75,3162.741211,2273413
18-06-2021,3350.899902,3358,3275,3297.300049,3143.246826,3380431
21-06-2021,3265,3286,3251.699951,3273.100098,3120.177734,1130569
22-06-2021,3304,3327.050049,3285,3301.199951,3146.964111,1708688
23-06-2021,3329,3329,3256.399902,3261.399902,3109.023682,1467104
24-06-2021,3284,3383,3278.5,3373.600098,3215.982422,4155204
25-06-2021,3375.25,3399.649902,3350,3380.800049,3222.845703,2722861
28-06-2021,3391.5,3391.5,3333,3336.75,3180.85376,1355238
29-06-2021,3342,3366.300049,3326.5,3340.850098,3184.761963,1497322
30-06-2021,3346,3382,3338.5,3345.75,3189.433105,1693146
01-07-2021,3358,3362,3332.350098,3341.5,3185.381592,990310
02-07-2021,3331,3339.699951,3295.199951,3325.449951,3170.081299,1682274
05-07-2021,3342,3374,3302,3321,3165.8396,1972858
06-07-2021,3313,3328,3256.100098,3262.300049,3109.882324,2159420
07-07-2021,3275,3282.699951,3241.600098,3274.949951,3121.941406,2640710
08-07-2021,3298,3298,3231.899902,3258.5,3106.259521,2485811
09-07-2021,3250,3282,3201,3208.149902,3058.261719,6365067
12-07-2021,3235,3236,3188.350098,3193.100098,3043.915039,1892226
13-07-2021,3214,3214,3175,3187.550049,3038.624512,1809339
14-07-2021,3187,3222,3185,3214.550049,3064.362549,2044279
15-07-2021,3227.600098,3231.850098,3194,3202.949951,3059.968018,2232968
16-07-2021,3213,3219.850098,3192,3194.800049,3052.181885,1256526
19-07-2021,3180,3199.800049,3176,3184.600098,3042.437744,1597058
20-07-2021,3184.600098,3215,3156.149902,3205.800049,3062.690918,1811945
22-07-2021,3190,3224.949951,3190,3216.350098,3072.77002,2859334
23-07-2021,3230,3241.550049,3206.649902,3212.850098,3069.425781,1776193
26-07-2021,3200,3224.25,3190.850098,3197.550049,3054.809326,1259611
27-07-2021,3200,3210,3161.149902,3182.949951,3040.861084,1121367
28-07-2021,3188,3204.449951,3132.399902,3197.800049,3055.047852,1660654
29-07-2021,3200.25,3225.449951,3190.300049,3195.800049,3053.137695,1731997
30-07-2021,3219,3223.5,3162.350098,3167.449951,3026.052979,2999943
02-08-2021,3180,3224.899902,3167,3219.399902,3075.683594,2608669
03-08-2021,3229,3290,3218.949951,3284.899902,3138.260254,3804735
04-08-2021,3300,3305.199951,3261.199951,3273.949951,3127.798584,2929598
05-08-2021,3275,3315,3262.5,3283.949951,3137.352295,2534521
06-08-2021,3272.550049,3324,3265,3309.800049,3162.048584,2292362
09-08-2021,3323.899902,3337,3310,3322.699951,3174.372314,1510489
10-08-2021,3315.600098,3349.899902,3315.600098,3333.899902,3185.072998,2040777
11-08-2021,3350,3360,3327.100098,3344.199951,3194.912598,1929707
12-08-2021,3326,3368,3326,3351.75,3202.125732,1310205
13-08-2021,3360.75,3480,3357.5,3463.399902,3308.791504,4363584
16-08-2021,3460,3494.350098,3436.5,3472.949951,3317.915283,2083489
17-08-2021,3482.100098,3560.800049,3463,3553.050049,3394.439697,4336019
18-08-2021,3573.850098,3595,3536.600098,3560.550049,3401.604736,2631309
20-08-2021,3506,3575,3500,3559.5,3400.602295,2836148
23-08-2021,3580,3673,3561.899902,3637.399902,3475.023926,3744176
24-08-2021,3657,3667.350098,3594.399902,3613.199951,3451.904297,2511141
25-08-2021,3610,3697.75,3607.050049,3659,3495.659912,2123263
26-08-2021,3660,3687.600098,3647.899902,3671.850098,3507.936279,1902533
27-08-2021,3666,3729.5,3651.100098,3720.149902,3554.07959,3944728
30-08-2021,3715,3740.350098,3687.600098,3701.300049,3536.071533,2033114
31-08-2021,3709.399902,3804.100098,3703.449951,3786.449951,3617.420166,3207480
01-09-2021,3796,3816.699951,3707,3714.949951,3549.112305,2643336
02-09-2021,3734,3859.149902,3722,3836.75,3665.474854,3403717
03-09-2021,3825,3856.899902,3804.550049,3842.050049,3670.538574,1746812
06-09-2021,3849.699951,3877.600098,3814,3852,3680.044189,1723693
07-09-2021,3864,3869.949951,3808.25,3815.899902,3645.555664,1585039
08-09-2021,3810,3815,3756,3774.149902,3605.669434,4147175
09-09-2021,3789.699951,3808.699951,3765,3791.399902,3622.14917,1441148
13-09-2021,3767,3852.399902,3767,3845.350098,3673.690918,1691473
14-09-2021,3849.949951,3896.5,3825,3885.899902,3712.430664,1991188
15-09-2021,3882.100098,3980,3866,3954.550049,3778.016357,2461369
16-09-2021,3930,3981.75,3892.100098,3903.300049,3729.054199,2946666
17-09-2021,3920,3945,3805,3827.850098,3656.972412,6477148
20-09-2021,3809,3871,3807.850098,3823.5,3652.816406,2002008
21-09-2021,3858,3871.550049,3821.649902,3862.949951,3690.505371,1568129
