Date,Open,High,Low,Close,Adj Close,Volume
22-09-2022,2990,3029.949951,2979.300049,3007.399902,2910.806885,2017983
23-09-2022,3004,3022.5,2979,2982.050049,2886.27124,2652374
26-09-2022,2959.850098,3025.850098,2926.100098,2994.399902,2898.224365,2925489
27-09-2022,3009.399902,3025,2976,3017.449951,2920.53418,2227447
28-09-2022,2980,3049.949951,2980,3035.649902,2938.149658,2739767
29-09-2022,3054,3055.850098,2990,2997.300049,2901.031494,2493902
30-09-2022,2990.850098,3019.699951,2950.100098,3004.550049,2908.048584,2817353
03-10-2022,2995,3020.699951,2974,2984.949951,2889.078125,1763331
04-10-2022,3029.949951,3098,3023,3091.149902,2991.867188,2145875
06-10-2022,3111,3124,3092.449951,3101.949951,3002.320068,1790816
07-10-2022,3097.399902,3105,3058.100098,3064.899902,2966.459961,1939879
10-10-2022,3010,3127,3005,3118.550049,3018.387207,3064063
11-10-2022,3100,3145,3053.350098,3069.550049,2970.960938,4730645
12-10-2022,3084.899902,3109.899902,3062.050049,3100.75,3001.158691,1665247
13-10-2022,3100.75,3110,3052.350098,3103.300049,3003.626953,2054781
14-10-2022,3145,3150,3071,3099.149902,2999.610107,2245977
17-10-2022,3072.649902,3128.399902,3071.449951,3111.75,3019.600098,1517005
18-10-2022,3150,3155.350098,3128.550049,3144.699951,3051.574463,1793722
19-10-2022,3159,3159,3112,3121.850098,3029.401123,1194289
20-10-2022,3105,3160,3105,3157.300049,3063.80127,1587601
21-10-2022,3157.800049,3160.399902,3127,3137.399902,3044.490479,1021913
24-10-2022,3170.100098,3178,3155,3161.699951,3068.071045,260949
25-10-2022,3180.5,3184.25,3151.149902,3162.100098,3068.458984,2069643
27-10-2022,3160.699951,3174,3134.350098,3157.399902,3063.898193,2438421
28-10-2022,3150,3178.5,3145,3163.25,3069.574951,1355739
31-10-2022,3199,3199,3177.800049,3193.149902,3098.589355,1919414
01-11-2022,3214.5,3262.600098,3203.449951,3259.699951,3163.168701,2991060
02-11-2022,3270,3270,3222.050049,3241.699951,3145.701904,1405955
03-11-2022,3228.050049,3228.050049,3195,3206.75,3111.786865,1422652
04-11-2022,3217,3220.050049,3166.149902,3217.399902,3122.121582,1464013
07-11-2022,3229,3242.800049,3195.100098,3233.699951,3137.938965,1474498
09-11-2022,3249.800049,3249.800049,3201.649902,3216.050049,3120.811523,1162267
10-11-2022,3170,3225,3170,3205.649902,3110.719482,1573092
11-11-2022,3269.600098,3341.600098,3255.050049,3315.949951,3217.75293,3265394
14-11-2022,3324,3349,3309,3335.5,3236.724121,1342074
15-11-2022,3321,3339.949951,3292,3332.600098,3233.910156,1400708
16-11-2022,3338.899902,3367.899902,3321.449951,3355.350098,3255.986328,1748235
17-11-2022,3340,3360,3317.75,3349,3249.824219,1417986
18-11-2022,3350,3362.75,3321,3343.449951,3244.438965,1164540
21-11-2022,3322.5,3333.699951,3273,3283.5,3186.26416,1304194
22-11-2022,3280,3318.949951,3255.25,3314.949951,3216.782715,1149739
23-11-2022,3330,3330,3291,3308.300049,3210.329834,1150011
24-11-2022,3316.25,3392.949951,3308.300049,3380.149902,3280.052002,1296591
25-11-2022,3383,3403.350098,3348,3389.649902,3289.270508,1588981
28-11-2022,3366,3417,3365.550049,3395.25,3294.70459,2195437
29-11-2022,3383,3429,3383,3397.350098,3296.742676,1576028
30-11-2022,3383,3414.899902,3375,3390.800049,3290.386719,3410702
01-12-2022,3425,3480,3420,3475.649902,3372.723633,2180856
02-12-2022,3458.100098,3468.899902,3413,3439.149902,3337.304688,2411749
05-12-2022,3433,3439.149902,3407,3425.899902,3324.447021,1475065
06-12-2022,3400.050049,3407.949951,3368,3385.350098,3285.098145,1166999
07-12-2022,3368.300049,3393.699951,3354,3380.600098,3280.488525,1167505
08-12-2022,3360,3380.600098,3339.449951,3350.550049,3251.328613,1285619
09-12-2022,3374.100098,3374.100098,3276.350098,3292.75,3195.23999,1797896
12-12-2022,3255.5,3296,3236.100098,3286.449951,3189.126465,1527610
13-12-2022,3277.199951,3336.449951,3267.800049,3332.100098,3233.424805,1378016
14-12-2022,3348.800049,3377,3340.899902,3365.350098,3265.690186,1213311
15-12-2022,3358.800049,3364.75,3298.949951,3305.100098,3207.224365,1415694
16-12-2022,3275,3292,3225.199951,3240.25,3144.294678,2703680
19-12-2022,3227,3245.5,3194.5,3202.050049,3107.226074,2120965
20-12-2022,3198.899902,3249,3163.649902,3243.949951,3147.885254,1529971
21-12-2022,3249,3283.050049,3240,3268.550049,3171.756836,1432566
22-12-2022,3294,3294,3245.100098,3259.699951,3163.168701,1384101
23-12-2022,3217,3266.850098,3217,3228.350098,3132.747559,1360281
26-12-2022,3228.350098,3272,3225.050049,3252.899902,3156.570068,870157
27-12-2022,3269.199951,3273.800049,3231.5,3259.5,3162.974854,835883
28-12-2022,3249.800049,3266.100098,3226,3257.100098,3160.645996,910795
29-12-2022,3231.100098,3271.5,3228,3268.75,3171.950928,1037927
30-12-2022,3286.050049,3299,3246.199951,3256.699951,3160.257568,1163131
02-01-2023,3261,3266.850098,3235.199951,3261.449951,3164.866943,709547
03-01-2023,3252,3320,3245.300049,3311.350098,3213.289307,1245178
04-01-2023,3306.699951,3327.350098,3286.199951,3314.649902,3216.491699,1231668
05-01-2023,3330.199951,3337.300049,3281.949951,3311.100098,3213.046875,1826057
06-01-2023,3300,3301.550049,3200,3211.550049,3116.444824,2488376
09-01-2023,3229,3327,3221.149902,3319.949951,3221.634521,2885060
10-01-2023,3285,3298,3230.100098,3286.399902,3189.078125,3864655
11-01-2023,3290.100098,3349.5,3271.149902,3328.699951,3230.125488,2720512
12-01-2023,3329,3350,3315.550049,3334.350098,3235.608398,2250391
13-01-2023,3342.899902,3379,3305,3374.550049,3274.617676,1742837
16-01-2023,3317,3353,3298.050049,3334.050049,3300.854004,1843607
17-01-2023,3330,3381.800049,3321,3378.399902,3344.761963,1688475
18-01-2023,3380,3408.949951,3372.25,3390,3356.246826,2421189
19-01-2023,3380,3387,3361,3373.100098,3339.515137,1585044
20-01-2023,3365,3394.649902,3355.600098,3363.100098,3329.614746,1529349
23-01-2023,3388,3419,3355.600098,3414.899902,3380.898926,1067916
24-01-2023,3425,3451.949951,3417.300049,3436.300049,3402.085693,1387863
25-01-2023,3425.300049,3435,3405,3429.75,3395.601074,874110
27-01-2023,3426,3446,3382.300049,3411.050049,3377.087402,1785879
30-01-2023,3420,3458.449951,3385.550049,3433.649902,3399.461914,1953798
31-01-2023,3449,3449,3351,3358.699951,3325.258545,2820375
01-02-2023,3363,3419,3355,3408.350098,3374.414063,2205161
02-02-2023,3427,3469,3420.100098,3460.399902,3425.945557,1813847
03-02-2023,3504,3504,3452.899902,3482.300049,3447.62793,1804469
06-02-2023,3473.149902,3473.149902,3436.850098,3459.949951,3425.500244,1138714
07-02-2023,3468.899902,3493,3461.399902,3472.550049,3437.974854,1455647
08-02-2023,3478.050049,3539.899902,3478.050049,3520.100098,3485.051514,1986946
09-02-2023,3515,3547.600098,3505.300049,3540.850098,3505.594971,1655427
10-02-2023,3520,3542.350098,3508.149902,3537.550049,3502.327881,1187821
13-02-2023,3549,3549,3473.399902,3482.399902,3447.726807,1087939
14-02-2023,3505,3524.850098,3495,3500.100098,3465.250732,1579818
15-02-2023,3487,3526,3460.149902,3520.649902,3485.595703,1429449
16-02-2023,3527.199951,3575,3527,3558.050049,3522.623535,1618931
17-02-2023,3526.149902,3538.899902,3490,3501.149902,3466.289795,1061369
20-02-2023,3502,3522,3475.050049,3487.300049,3452.578125,1296082
21-02-2023,3494,3508.899902,3444.75,3451,3416.639404,1139541
22-02-2023,3414.949951,3447,3395,3401.550049,3367.681885,1218430
23-02-2023,3421,3452.399902,3408,3413.800049,3379.809814,1441570
24-02-2023,3422.5,3433.949951,3382.300049,3400.449951,3366.592529,977592
27-02-2023,3390,3390,3316,3331.850098,3298.675781,1128022
28-02-2023,3328.5,3392,3299.899902,3312.850098,3279.86499,4116217
01-03-2023,3323,3389,3315,3385.699951,3351.989502,1669307
02-03-2023,3361,3369.899902,3318,3321.449951,3288.37915,1556538
03-03-2023,3354,3358,3331.100098,3342.149902,3308.873291,1043190
06-03-2023,3361.899902,3404.949951,3359,3371.850098,3338.277588,1334132
08-03-2023,3364,3396,3330.850098,3390.399902,3356.642822,1844590
09-03-2023,3385,3385,3330.850098,3336.850098,3303.626221,1648500
10-03-2023,3312.899902,3337.25,3290,3331,3297.834229,1024404
13-03-2023,3333,3369.800049,3272,3281.949951,3249.272461,1901233
14-03-2023,3280,3304.399902,3209.399902,3214.949951,3182.939697,2670334
15-03-2023,3250,3260.350098,3192,3198.899902,3167.049316,1780522
16-03-2023,3208,3219.800049,3172,3185,3153.287842,1901060
17-03-2023,3150.5,3221.399902,3144,3179.300049,3147.644775,6739966
20-03-2023,3169.649902,3169.649902,3095.050049,3143.300049,3112.003174,2289468
21-03-2023,3143.300049,3156.75,3097.449951,3106.100098,3075.173584,1815297
22-03-2023,3130.050049,3143.5,3106.100098,3130.800049,3099.627686,1123939
23-03-2023,3114.899902,3146.350098,3101,3124.649902,3093.538574,1372218
24-03-2023,3148.899902,3170,3106,3120.5,3089.429932,1329577
27-03-2023,3135,3152.75,3106,3122.300049,3091.212158,1524217
28-03-2023,3127,3149.550049,3110.149902,3115.899902,3084.875732,1303530
29-03-2023,3129,3150,3104.100098,3138.899902,3107.646973,1740616
31-03-2023,3189.949951,3213,3152,3205.899902,3173.979736,2382581
03-04-2023,3224.949951,3224.949951,3173.75,3200,3168.138672,1521830
05-04-2023,3185.5,3264.350098,3185.5,3239.800049,3207.542236,2655065
06-04-2023,3225,3257.350098,3215,3220.699951,3188.632568,1703464
10-04-2023,3220,3272,3215,3263.399902,3230.907227,2203187
11-04-2023,3264,3272.949951,3192.149902,3213.800049,3181.80127,2348779
12-04-2023,3227.949951,3260.949951,3199,3241.649902,3209.373779,2417727
13-04-2023,3210,3230,3180,3188.850098,3157.099609,4174070
17-04-2023,3134.100098,3163.399902,3070.25,3139.5,3108.240723,5505048
18-04-2023,3154.949951,3156.850098,3110.600098,3130.75,3099.577881,2617302
19-04-2023,3130.75,3140,3071.5,3089.600098,3058.837891,3298034
20-04-2023,3090,3113,3078,3104.800049,3073.886475,2419999
21-04-2023,3110,3164.449951,3100.800049,3160.850098,3129.378662,1929184
24-04-2023,3151.100098,3180.949951,3126.149902,3174.800049,3143.189453,1640676
25-04-2023,3183,3191.199951,3147.5,3176,3144.377686,2024090
26-04-2023,3181,3208.399902,3181,3198.149902,3166.306885,2000029
27-04-2023,3185,3199.199951,3170.649902,3187.949951,3156.208496,2434446
28-04-2023,3200.399902,3227.25,3196.25,3219.25,3187.196777,2931312
02-05-2023,3235,3235,3210,3219.399902,3187.345459,2321159
03-05-2023,3216,3216,3173.149902,3179.899902,3148.238525,2468285
04-05-2023,3180.149902,3224.449951,3178,3220.699951,3188.632568,1953253
05-05-2023,3220,3244,3210.050049,3230.699951,3198.532959,1710027
08-05-2023,3245,3254.850098,3231.300049,3250.600098,3218.234863,928235
09-05-2023,3252.600098,3298,3246,3283.25,3250.55957,1107375
10-05-2023,3290,3306.5,3266.050049,3286.800049,3254.074463,1559987
11-05-2023,3309,3309.699951,3272,3282.149902,3249.470459,1719623
12-05-2023,3279.149902,3290,3260,3274.300049,3241.69873,1027479
15-05-2023,3284,3292,3248.350098,3255.050049,3222.640625,1150390
16-05-2023,3256.199951,3285,3250.449951,3258.149902,3225.709473,986306
17-05-2023,3255.949951,3280,3198.25,3208.699951,3176.751709,1588815
18-05-2023,3225.949951,3228.949951,3195,3199.850098,3167.98999,1369364
19-05-2023,3210,3234.5,3203.050049,3222.850098,3190.76123,1152449
22-05-2023,3230,3308.449951,3217.050049,3298.699951,3265.855713,1333243
23-05-2023,3306,3327.949951,3290.100098,3297.050049,3264.222412,1687418
24-05-2023,3276,3317.199951,3276,3303.350098,3270.459717,1016555
25-05-2023,3294,3306,3267.100098,3293.5,3260.70752,1374917
26-05-2023,3293.5,3338.649902,3291,3328.899902,3295.754883,1791115
29-05-2023,3360.800049,3372,3312,3320.350098,3287.290283,1210372
30-05-2023,3315,3326.949951,3301.350098,3316.199951,3283.181396,1344224
31-05-2023,3309,3327.699951,3265.149902,3289.5,3256.747559,5815424
01-06-2023,3314,3340,3297.5,3324,3290.903809,1177314
02-06-2023,3326.25,3335.899902,3297.449951,3305.600098,3272.687256,2030661
05-06-2023,3315,3327,3285.050049,3288.899902,3256.15332,1861468
06-06-2023,3280,3288.850098,3220.600098,3232.300049,3200.117188,2022849
07-06-2023,3253,3278.850098,3241,3274.899902,3242.292725,1567196
08-06-2023,3261,3270,3233,3236.449951,3204.225586,1759366
09-06-2023,3245,3250,3205.350098,3209.300049,3177.345947,1775689
12-06-2023,3215,3254.399902,3211,3246.899902,3214.571289,2324605
13-06-2023,3260,3265,3239,3243.699951,3211.40332,1371928
14-06-2023,3243.699951,3255.850098,3225.850098,3251.050049,3218.680176,1658544
15-06-2023,3245.300049,3247.449951,3210,3216.300049,3207.958252,2273810
16-06-2023,3197,3199.399902,3156,3174.899902,3166.665283,4156189
19-06-2023,3190,3214.899902,3175,3210.399902,3202.073242,1468186
20-06-2023,3214,3232.5,3201.050049,3227.699951,3219.328369,1528452
21-06-2023,3250,3261.399902,3223.949951,3258.199951,3249.749268,1645987
22-06-2023,3260,3267.649902,3230.100098,3238.5,3230.100586,1529603
23-06-2023,3237.300049,3249.399902,3209.149902,3216.350098,3208.008057,1119505
26-06-2023,3205,3213.899902,3173,3189.649902,3181.377197,1978803
27-06-2023,3202,3209.649902,3182.300049,3197.350098,3189.057373,863542
28-06-2023,3197.350098,3197.350098,3197.350098,3197.350098,3189.057373,0
30-06-2023,3220,3310,3214.100098,3302.25,3293.685059,2672406
03-07-2023,3314.300049,3318.800049,3268.75,3272.300049,3263.812988,1687264
04-07-2023,3290,3315,3277.300049,3308.850098,3300.268066,1656681
05-07-2023,3320,3329,3305,3319.949951,3311.339111,1453008
06-07-2023,3306.550049,3328.449951,3302,3322.899902,3314.281494,1848238
07-07-2023,3302,3356.899902,3302,3329.25,3320.615234,1789326
10-07-2023,3324.75,3324.75,3265.199951,3271.949951,3263.463623,1407431
11-07-2023,3295,3295,3260.800049,3272.399902,3263.912598,1110172
12-07-2023,3280.949951,3289.149902,3250.100098,3259.899902,3251.444824,1515240
13-07-2023,3284,3367.449951,3272.75,3340.550049,3331.885986,4585146
14-07-2023,3365,3524.850098,3352,3514.649902,3505.53418,6306101
17-07-2023,3510,3549.899902,3477.050049,3491.699951,3482.643799,2743228
18-07-2023,3476,3524,3465,3496.850098,3487.780518,2600090
19-07-2023,3500,3516.850098,3445.649902,3470.050049,3461.050049,2405370
20-07-2023,3453.100098,3478.899902,3436.050049,3463.300049,3463.300049,1715404
21-07-2023,3404.050049,3434.899902,3359.050049,3368.300049,3368.300049,3770223
24-07-2023,3381,3413.449951,3372.100098,3394.75,3394.75,1680132
25-07-2023,3397.5,3406.800049,3380.199951,3399.149902,3399.149902,1272980
26-07-2023,3400.350098,3420.850098,3385,3388.300049,3388.300049,1066803
27-07-2023,3394.949951,3411.649902,3385.050049,3396.899902,3396.899902,1701769
28-07-2023,3385,3393.699951,3331,3355.399902,3355.399902,2599831
31-07-2023,3364.399902,3426.649902,3360.899902,3421.449951,3421.449951,2743678
01-08-2023,3415,3460,3415,3452.050049,3452.050049,1956167
02-08-2023,3434.949951,3446.399902,3413.600098,3440.649902,3440.649902,1914899
03-08-2023,3420,3433.25,3368,3399.949951,3399.949951,2026351
04-08-2023,3401.25,3471,3401.25,3443.550049,3443.550049,2248493
07-08-2023,3453.949951,3488,3441.25,3484.050049,3484.050049,1853889
08-08-2023,3484.050049,3489.949951,3456.600098,3470.600098,3470.600098,1634225
09-08-2023,3464.899902,3467,3425.050049,3462.5,3462.5,1794589
10-08-2023,3450,3464.899902,3430.050049,3442.100098,3442.100098,1096701
11-08-2023,3438.100098,3466.649902,3414,3448.800049,3448.800049,1679974
14-08-2023,3440.699951,3455,3411,3449.850098,3449.850098,1190425
16-08-2023,3450,3466,3435.199951,3458.399902,3458.399902,1328445
17-08-2023,3455,3460.800049,3413.199951,3435.75,3435.75,1843241
18-08-2023,3410,3410,3356.5,3367.100098,3367.100098,2526749
21-08-2023,3375,3409.75,3372,3401.649902,3401.649902,1375579
22-08-2023,3400,3411,3365.050049,3382.149902,3382.149902,1222012
23-08-2023,3388,3402,3376,3398.25,3398.25,1330046
24-08-2023,3408,3413.050049,3378.100098,3387.75,3387.75,1152881
25-08-2023,3375,3385.800049,3350.25,3381.300049,3381.300049,1158046
28-08-2023,3394,3394,3360.100098,3375.550049,3375.550049,1037485
29-08-2023,3381.050049,3389.550049,3365,3376.149902,3376.149902,944517
30-08-2023,3398,3408.100098,3383.050049,3390.949951,3390.949951,1188200
31-08-2023,3401,3417.399902,3343.649902,3356.800049,3356.800049,3417652
01-09-2023,3366,3389,3356.800049,3379.199951,3379.199951,1277950
04-09-2023,3378,3432.850098,3370.050049,3418.5,3418.5,1828332
05-09-2023,3420,3447,3405.149902,3429.350098,3429.350098,1501842
06-09-2023,3434,3443.899902,3398.100098,3429.899902,3429.899902,1314818
07-09-2023,3430.800049,3460,3422.300049,3455.25,3455.25,1885092
08-09-2023,3455.25,3465,3435.050049,3441.899902,3441.899902,1518917
11-09-2023,3462,3485.699951,3445,3480.649902,3480.649902,1783604
12-09-2023,3492,3589.899902,3483,3580.800049,3580.800049,4476016
13-09-2023,3571.100098,3588.850098,3545,3567.850098,3567.850098,1754929
14-09-2023,3570.050049,3597.699951,3545.600098,3560.050049,3560.050049,2604721
15-09-2023,3567.850098,3607.350098,3562.449951,3598.300049,3598.300049,2952897
18-09-2023,3580.050049,3619.300049,3575.25,3606.149902,3606.149902,1395753
